level_index,level,seed,theoretical_effective_mean,framework,terminal_E_GMI,terminal_success_rate
1,low_moderate,8026,0.3333333333333333,DBL,0.11293593388080439,0.10959999999999999
1,low_moderate,8026,0.3333333333333333,DMM,0.09861360005652711,0.10959999999999999
1,low_moderate,8026,0.3333333333333333,ISF,0.12071271781748656,0.10959999999999999
1,low_moderate,8027,0.3333333333333333,DBL,0.11270551756093417,0.09960000000000001
1,low_moderate,8027,0.3333333333333333,DMM,0.09902878509098663,0.09960000000000001
1,low_moderate,8027,0.3333333333333333,ISF,0.12091805979358437,0.09960000000000001
1,low_moderate,8028,0.3333333333333333,DBL,0.11534748017414787,0.10120000000000001
1,low_moderate,8028,0.3333333333333333,DMM,0.10145120103191572,0.10120000000000001
1,low_moderate,8028,0.3333333333333333,ISF,0.12353120449267115,0.10120000000000001
1,low_moderate,8029,0.3333333333333333,DBL,0.11461962810628573,0.10880000000000001
1,low_moderate,8029,0.3333333333333333,DMM,0.10069045187047332,0.10880000000000001
1,low_moderate,8029,0.3333333333333333,ISF,0.12255019254011845,0.10880000000000001
2,neutral,8000,0.5,DBL,0.2525108834127381,0.23639999999999997
2,neutral,8000,0.5,DMM,0.23375363859787776,0.23639999999999997
2,neutral,8000,0.5,ISF,0.2572268430207114,0.23639999999999997
2,neutral,8001,0.5,DBL,0.2577106407498025,0.228
2,neutral,8001,0.5,DMM,0.24037976056571173,0.228
2,neutral,8001,0.5,ISF,0.2624755089380049,0.228
2,neutral,8002,0.5,DBL,0.2780878495688653,0.24559999999999998
2,neutral,8002,0.5,DMM,0.2608992141664238,0.24559999999999998
2,neutral,8002,0.5,ISF,0.28156634340657094,0.24559999999999998
2,neutral,8003,0.5,DBL,0.266834807568889,0.23800000000000002
